Category,Subcategory,Title,URL,MotionID
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que va a adoptar el Gobierno para garantizar a los españoles trabajos estables y de calidad.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000057,173/000057
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente sobre la implicación del Ministerio del Interior en los múltiples escándalos de corrupción que cercan a su Gobierno, al Partido Socialista y al entorno del Presidente Sánchez.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000056,173/000056
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente sobre un Corredor Mediterráneo exclusivo de mercancías: de alta capacidad, eficiente, conectado, digitalizado y separado del servicio de Rodalies.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000055,173/000055
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las múltiples incidencias y problemas ocurridos durante los últimos meses en la red ferroviaria española.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000054,173/000054
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente relativa a la disposición del Gobierno de proceder de forma inmediata al rescate de la AP-9 a la vista del reciente informe realizado por profesores de la Universidad de A Coruña que fija en 904,7 millones de euros el coste de esta operación.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000053,173/000053
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que va a adoptar el Gobierno para combatir el empobrecimiento de los españoles.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000052,173/000052
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre los principios democráticos que inspiran la acción del Gobierno.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000050,173/000050
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre cuál es la política del Gobierno en materia de educación.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000049,173/000049
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre la declaración de un parque nacional marino en las aguas del Mar de las Calmas en el entorno de la isla de El Hierro.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000048,173/000048
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente para que el Gobierno explique si va a cumplir la obligación de presentar un Plan Fiscal Estructural antes del 20 de septiembre y cuándo va a someterlo a validación en el Congreso de los Diputados.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000047,173/000047
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre cuál es la política de colaboración del Gobierno con los países de nuestro entorno en lo referente a la defensa de las fronteras.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000046,173/000046
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre la crisis migratoria y la protección de nuestras fronteras.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000045,173/000045
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre los plazos y previsiones presupuestarias para la construcción de los tramos pendientes del Corredor Navarro de Alta Velocidad y la Autovía de Navarra A-15.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000044,173/000044
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que el Gobierno va a adoptar para paliar la situación de emergencia habitacional.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000043,173/000043
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre la necesidad de reducir el tiempo de trabajo durante toda la vida laboral.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000042,173/000042
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente para que el Gobierno dé cuenta de las previsiones y compromisos adquiridos en torno a la financiación autonómica y la defensa de la igualdad entre todos los españoles.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000041,173/000041
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre los planes del Gobierno para la sanidad española en los próximos meses.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000040,173/000040
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente acerca de cuáles van a ser las líneas principales de acción en torno al Poder Judicial para ocultar la corrupción del Gobierno.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000037,173/000037
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre el respeto a las Cortes Generales y el ejercicio de sus funciones constitucionales.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000036,173/000036
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente sobre las políticas en materia de transición ecológica desarrolladas por el Gobierno y el impacto en el sistema alimentario, la lucha contra la despoblación y la garantía de abastecimiento de recursos hídricos de nuestro país.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000035,173/000035
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente relativa a las políticas que pretende implementar el Gobierno para abordar la turistificación y la problemática relacionada con la misma.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000034,173/000034
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que va a adoptar el Gobierno para garantizar el empleo estable y de calidad en España.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000033,173/000033
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre la medida en que la acción del Gobierno en torno a la guerra contra Hamás puede afectar al mercado laboral español.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000032,173/000032
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente sobre la actual situación económica, política y social de nuestro país.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000031,173/000031
Función de orientación política,Moción consecuencia de interpelación urgente.,"Moción consecuencia de interpelación urgente relativa a la anulación de la prórroga de 25 años otorgada a la concesionaria de la AP-9, la asunción de la gestión directa de la autopista, la supresión de los peajes y el impulso de la transferencia a Galicia.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000030,173/000030
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que va a impulsar el Gobierno ante las instituciones europeas para garantizar la viabilidad del sector primario español.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000029,173/000029
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre las medidas que piensa adoptar el Gobierno para favorecer las condiciones de vida de los jóvenes en España.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000028,173/000028
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción conscuencia de interpelación urgente en relación con la política general del Gobierno sobre la evolución del gasto militar.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000027,173/000027
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre la presión fiscal que está ejerciendo el Gobierno sobre los españoles.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000026,173/000026
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente sobre el deterioro de la política exterior del Reino de España como consecuencia de las acciones del Gobierno.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000025,173/000025
Función de orientación política,Moción consecuencia de interpelación urgente.,Moción consecuencia de interpelación urgente relativa a la inseguridad ciudadana y a la ocupación ilegal que afectan especialmente a Cataluña.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XV&_iniciativas_id=173/000024,173/000024
